speaker_id,dialogue_count,average_sentiment,entities,count
u297,80,0.10798624999999999,"[('Cluett', 'PERSON')]",2
u297,80,0.10798624999999999,"[('ten bucks', 'MONEY')]",2
u298,3,0.14256666666666665,[],2
u298,3,0.14256666666666665,"[('about an hour ago', 'TIME'), (""Dude Finlay's"", 'PERSON')]",1
u299,53,0.08163018867924528,[],32
u299,53,0.08163018867924528,"[('Cyril', 'PERSON')]",3
u299,53,0.08163018867924528,"[('Bones?[7]', 'PERSON')]",1
u299,53,0.08163018867924528,"[('Cluett', 'PERSON')]",1
u299,53,0.08163018867924528,"[('Last night', 'TIME'), ('last night', 'TIME')]",1
u3,8,0.08626249999999999,[],5
u3,8,0.08626249999999999,"[('Bianca', 'ORG'), ('Joey Dorsey', 'PERSON')]",1
u3,8,0.08626249999999999,"[('Joey', 'PERSON')]",1
u3,8,0.08626249999999999,"[('two', 'CARDINAL')]",1
u30,108,-0.07620185185185185,[],76
u30,108,-0.07620185185185185,"[('English', 'LANGUAGE')]",2
u30,108,-0.07620185185185185,"[('Oleg', 'PERSON')]",2
u30,108,-0.07620185185185185,"[('Shit', 'ORG')]",2
u30,108,-0.07620185185185185,"[(""Four o'clock"", 'TIME'), ('Three hundred thousand dollars', 'MONEY')]",1
u300,10,-0.03376,[],6
u300,10,-0.03376,"[('Dooley', 'ORG'), ('Dooley', 'ORG')]",1
u300,10,-0.03376,"[('Dooley', 'ORG')]",1
u300,10,-0.03376,"[('a half hour', 'TIME'), ('Dooley', 'ORG')]",1
u300,10,-0.03376,"[('four', 'CARDINAL'), ('four', 'CARDINAL')]",1
u301,4,0.468425,"[('Dickson', 'PERSON'), ('sixty', 'CARDINAL')]",1
u301,4,0.468425,"[('Dickson', 'PERSON')]",1
u301,4,0.468425,"[('morning', 'TIME'), ('Dickson', 'PERSON')]",1
u301,4,0.468425,[],1
u302,5,0.13147999999999999,"[('Dickson', 'PERSON')]",2
u302,5,0.13147999999999999,[],2
u302,5,0.13147999999999999,"[('Clark', 'PERSON')]",1
u303,5,-0.14667999999999998,[],2
u303,5,-0.14667999999999998,"[('Matt', 'PERSON'), ('Sampson', 'GPE')]",1
u303,5,-0.14667999999999998,"[('Matt', 'PERSON')]",1
u303,5,-0.14667999999999998,"[('first', 'ORDINAL')]",1
u304,15,0.056859999999999994,[],9
u304,15,0.056859999999999994,"[(""four o'clock"", 'TIME'), ('last an hour', 'TIME')]",1
u304,15,0.056859999999999994,"[('Clyde', 'GPE')]",1
u304,15,0.056859999999999994,"[('Dickson', 'PERSON'), ('Dickson', 'PERSON')]",1
u304,15,0.056859999999999994,"[('Dickson', 'PERSON')]",1
u305,6,0.17930000000000001,"[('Matt', 'PERSON')]",2
u305,6,0.17930000000000001,"[('Charlie', 'PERSON'), ('fourteen cents', 'MONEY')]",1
u305,6,0.17930000000000001,"[('Jones', 'PERSON'), ('Charlie', 'PERSON')]",1
u305,6,0.17930000000000001,"[('first', 'ORDINAL')]",1
u305,6,0.17930000000000001,[],1
u306,50,0.043746,[],31
u306,50,0.043746,"[('Cole', 'PRODUCT')]",2
u306,50,0.043746,"[('Jesse', 'PERSON')]",2
u306,50,0.043746,"[('Cole', 'PRODUCT'), ('Jim', 'PERSON')]",1
u306,50,0.043746,"[('James Gang', 'PERSON'), ('James Gang', 'PERSON'), ('James Gang', 'PERSON'), ('James', 'PERSON')]",1
u307,4,0.0,[],4
u308,82,-0.019009756097560972,[],42
u308,82,-0.019009756097560972,"[('Jesse', 'PERSON')]",7
u308,82,-0.019009756097560972,"[('Bob', 'PERSON')]",4
u308,82,-0.019009756097560972,"[('Lee', 'PERSON')]",2
u308,82,-0.019009756097560972,"[('first', 'ORDINAL')]",2
u309,17,0.07668235294117648,[],13
u309,17,0.07668235294117648,"[('Big Lawman', 'GPE'), ('Carville', 'GPE'), ('Jesse James', 'PERSON'), ('Rising Sun', 'ORG'), ('Great River', 'LOC'), ('Eagle Rock', 'LOC')]",1
u309,17,0.07668235294117648,"[('Comanche', 'PRODUCT'), ('Comanche', 'PRODUCT')]",1
u309,17,0.07668235294117648,"[('Comanche', 'PRODUCT')]",1
u309,17,0.07668235294117648,"[('St. Louis', 'GPE')]",1
u31,26,0.13703076923076923,[],20
u31,26,0.13703076923076923,"[('Cutler', 'PERSON')]",1
u31,26,0.13703076923076923,"[('Eddie', 'PERSON')]",1
u31,26,0.13703076923076923,"[('Jesus Christ', 'PERSON')]",1
u31,26,0.13703076923076923,"[('Leon', 'PERSON')]",1
u310,3,0.0,[],3
u311,11,0.08195454545454546,[],8
u311,11,0.08195454545454546,"[('Jesse', 'PERSON')]",1
u311,11,0.08195454545454546,"[('Zee', 'PERSON'), ('Jesse', 'PERSON'), ('Cole', 'PRODUCT')]",1
u311,11,0.08195454545454546,"[('Zerelda', 'PERSON')]",1
u312,81,-0.0050703703703703674,[],57
u312,81,-0.0050703703703703674,"[('Jesse', 'PERSON')]",3
u312,81,-0.0050703703703703674,"[(""Bunty's"", 'FAC')]",1
u312,81,-0.0050703703703703674,"[('Army', 'ORG')]",1
u312,81,-0.0050703703703703674,"[('Bob Younger', 'PERSON')]",1
u313,199,0.009091959798994976,[],139
u313,199,0.009091959798994976,"[('Frank', 'PERSON')]",5
u313,199,0.009091959798994976,"[('Bob', 'PERSON')]",4
u313,199,0.009091959798994976,"[('Cole', 'PRODUCT')]",2
u313,199,0.009091959798994976,"[('Jim', 'PERSON')]",2
u314,22,0.004122727272727278,[],13
u314,22,0.004122727272727278,"[('Jesse', 'PERSON')]",3
u314,22,0.004122727272727278,"[('Devereux', 'ORG'), ('Cole', 'PRODUCT'), ('European', 'NORP')]",1
u314,22,0.004122727272727278,"[('Frank', 'PERSON'), ('Cole', 'PRODUCT'), ('Bob', 'PERSON'), ('Jesse', 'PERSON')]",1
u314,22,0.004122727272727278,"[('Mimms', 'ORG'), ('Cole', 'PRODUCT')]",1
u315,8,-0.0748125,[],5
u315,8,-0.0748125,"[('Frank', 'PERSON')]",1
u315,8,-0.0748125,"[('Uncle Frank...', 'PERSON')]",1
u315,8,-0.0748125,"[('five', 'CARDINAL')]",1
u316,8,0.13690000000000002,[],6
u316,8,0.13690000000000002,"[('Devereux', 'ORG')]",1
u316,8,0.13690000000000002,"[('Jesse James', 'PERSON')]",1
u317,9,-0.007566666666666648,[],6
u317,9,-0.007566666666666648,"[('Christian', 'NORP'), ('Yankees', 'ORG'), ('Jesus', 'PERSON')]",1
u317,9,-0.007566666666666648,"[('Shush', 'NORP')]",1
u317,9,-0.007566666666666648,"[('Yankees', 'ORG')]",1
u318,5,0.15830000000000002,[],3
u318,5,0.15830000000000002,"[('East', 'LOC'), ('the Eagle Pass', 'ORG')]",1
u318,5,0.15830000000000002,"[('St. Louis', 'GPE')]",1
u319,4,0.19975,[],4
u32,8,0.1506875,[],5
u32,8,0.1506875,"[('Czech', 'NORP')]",2
u32,8,0.1506875,"[('Honey', 'ORG')]",1
u320,25,0.011899999999999999,[],15
u320,25,0.011899999999999999,"[('Alan Pinkerton', 'PERSON')]",1
u320,25,0.011899999999999999,"[('Alan', 'PERSON'), ('Army', 'ORG'), ('Thaddeus Rains', 'PERSON')]",1
u320,25,0.011899999999999999,"[('Army', 'ORG'), ('Liberty', 'GPE')]",1
u320,25,0.011899999999999999,"[('Jenkins', 'PERSON')]",1
u321,6,0.11091666666666666,[],5
u321,6,0.11091666666666666,"[('Jesse Woodson James', 'WORK_OF_ART'), ('Jesse James', 'PERSON'), ('Jesse James', 'PERSON')]",1
u322,45,-0.06887111111111112,[],25
u322,45,-0.06887111111111112,"[(""the James Gang's"", 'FAC')]",1
u322,45,-0.06887111111111112,"[('Every three months', 'DATE'), ('James Gang', 'PERSON'), ('Liberty', 'GPE'), ('Missouri', 'GPE')]",1
u322,45,-0.06887111111111112,"[('First', 'ORDINAL'), ('a thousand miles', 'QUANTITY'), ('James Gang', 'PERSON'), ('a hundred', 'CARDINAL'), ('four', 'CARDINAL'), ('a hundred miles', 'QUANTITY')]",1
u322,45,-0.06887111111111112,"[('James', 'PERSON')]",1
u323,36,-0.04175,[],24
u323,36,-0.04175,"[('Army', 'ORG')]",1
u323,36,-0.04175,"[('English', 'LANGUAGE'), ('Pinkerton', 'GPE')]",1
u323,36,-0.04175,"[('GREATEST', 'ORG')]",1
u323,36,-0.04175,"[('Parker', 'ORG'), ('Boston', 'GPE')]",1
u324,5,-0.24764,"[('Man Tucker', 'PERSON')]",2
u324,5,-0.24764,[],2
u324,5,-0.24764,"[('Shit', 'ORG')]",1
u325,3,0.0,"[('Jesse James', 'PERSON')]",2
u325,3,0.0,[],1
u326,46,0.038856521739130435,[],31
u326,46,0.038856521739130435,"[('Jesse', 'PERSON')]",5
u326,46,0.038856521739130435,"[('Jesse James', 'PERSON')]",2
u326,46,0.038856521739130435,"[('Blazing Guns of the West', 'WORK_OF_ART'), ('Jesse James', 'PERSON')]",1
u326,46,0.038856521739130435,"[('Cole', 'PRODUCT'), ('Jesse', 'PERSON')]",1
u327,339,0.03217905604719764,[],208
u327,339,0.03217905604719764,"[('Jean', 'PERSON')]",5
u327,339,0.03217905604719764,"[('Luis', 'PERSON')]",4
u327,339,0.03217905604719764,"[('Paul', 'PERSON')]",4
u327,339,0.03217905604719764,"[('Dorsia', 'GPE')]",3
u328,14,0.06729285714285714,[],8
u328,14,0.06729285714285714,"[('Bateman', 'PERSON'), ('Owen', 'PERSON')]",1
u328,14,0.06729285714285714,"[('Davis', 'PERSON'), ('Cynthia', 'PERSON')]",1
u328,14,0.06729285714285714,"[('Davis', 'PERSON'), ('one', 'CARDINAL'), ('Bateman', 'PERSON'), ('second', 'ORDINAL'), ('McDermott', 'PERSON'), ('Hilarious', 'PERSON'), ('Davis', 'PERSON')]",1
u328,14,0.06729285714285714,"[('Japanese', 'NORP')]",1
u329,8,0.30498749999999997,"[('Patrick', 'PERSON')]",3
u329,8,0.30498749999999997,[],2
u329,8,0.30498749999999997,"[('Gwendolyn Ichiban', 'PERSON'), ('Patrick Bateman', 'PERSON'), ('Nell', 'ORG'), ('Gwendolyn', 'PERSON')]",1
u329,8,0.30498749999999997,"[('Patrick', 'PERSON'), ('Courtney', 'PERSON'), ('Dorsia', 'GPE')]",1
u329,8,0.30498749999999997,"[('Valentino Couture', 'PERSON')]",1
u33,15,0.10790666666666665,[],10
u33,15,0.10790666666666665,"[('Czech', 'NORP'), ('Russian', 'NORP')]",1
u33,15,0.10790666666666665,"[('FIS', 'ORG')]",1
u33,15,0.10790666666666665,"[('New York', 'GPE'), ('New York', 'GPE')]",1
u33,15,0.10790666666666665,"[('the United States', 'GPE')]",1
u330,9,0.13737777777777777,[],8
u330,9,0.13737777777777777,"[('Paul', 'PERSON')]",1
u331,39,0.0705948717948718,[],19
u331,39,0.0705948717948718,"[('Patrick', 'PERSON')]",6
u331,39,0.0705948717948718,"[('Dorsia', 'GPE')]",2
u331,39,0.0705948717948718,"[('Luis', 'PERSON')]",2
u331,39,0.0705948717948718,"[('Bateman', 'PERSON')]",1
u332,7,-0.10495714285714286,[],7
u333,15,-0.10822,[],6
u333,15,-0.10822,"[(""Paul Norman's"", 'PERSON'), ('Canal Bar', 'ORG')]",1
u333,15,-0.10822,"[('American Express', 'ORG')]",1
u333,15,-0.10822,"[('Halcyon', 'ORG'), ('Halcyon', 'FAC')]",1
u333,15,-0.10822,"[('Harley', 'ORG')]",1
u334,25,0.10954000000000001,[],20
u334,25,0.10954000000000001,"[('Patrick', 'PERSON')]",3
u334,25,0.10954000000000001,"[('Hundreds, thousands', 'CARDINAL'), ('Annie Leibovitz', 'PERSON'), ('Annie Leibovitz', 'PERSON'), ('Patrick', 'PERSON')]",1
u334,25,0.10954000000000001,"[('Pat', 'PERSON'), ('Vanden', 'GPE')]",1
u335,13,0.04734615384615384,[],13
u336,52,0.08380576923076923,[],29
u336,52,0.08380576923076923,"[('Patrick', 'PERSON')]",13
u336,52,0.08380576923076923,"[(""Patrick Bateman's"", 'PERSON')]",1
u336,52,0.08380576923076923,"[('Craig McDermott', 'PERSON'), ('David Van Patten', 'PERSON'), ('Tim Price', 'PERSON'), ('Harry', 'PERSON')]",1
u336,52,0.08380576923076923,"[('Fluties Pier 17', 'FAC')]",1
u337,84,0.04021547619047618,[],49
u337,84,0.04021547619047618,"[('Paul Owen', 'PERSON')]",6
u337,84,0.04021547619047618,"[('Bateman', 'PERSON')]",3
u337,84,0.04021547619047618,"[('Owen', 'PERSON')]",2
u337,84,0.04021547619047618,"[('Yale', 'ORG')]",2
u338,6,0.09996666666666666,"[('Dorsia', 'GPE')]",2
u338,6,0.09996666666666666,[],2
u338,6,0.09996666666666666,"[('Halberstam', 'PERSON')]",1
u338,6,0.09996666666666666,"[('tonight', 'TIME')]",1
u339,8,0.045125000000000005,[],6
u339,8,0.045125000000000005,"[('Times', 'ORG')]",2
u34,127,-0.02645433070866142,[],98
u34,127,-0.02645433070866142,"[('Eddie', 'PERSON')]",3
u34,127,-0.02645433070866142,"[('two', 'CARDINAL')]",2
u34,127,-0.02645433070866142,"[('Bobby', 'PERSON'), ('Bobby', 'PERSON')]",1
u34,127,-0.02645433070866142,"[('Bobby', 'PERSON'), ('Camello', 'PERSON')]",1
u340,14,-0.07825,[],4
u340,14,-0.07825,"[('1983', 'DATE')]",1
u340,14,-0.07825,"[('Cecelia', 'GPE'), ('tonight', 'TIME')]",1
u340,14,-0.07825,"[('Cecilia', 'GPE')]",1
u340,14,-0.07825,"[('Dorsia', 'GPE')]",1
u341,25,-0.091744,[],17
u341,25,-0.091744,"[('Bateman', 'PERSON'), ('All-Bran', 'WORK_OF_ART')]",1
u341,25,-0.091744,"[('Bateman', 'PERSON')]",1
u341,25,-0.091744,"[('Caron', 'ORG'), ('Gorbachev', 'PERSON'), ('Tunnel', 'ORG')]",1
u341,25,-0.091744,"[('Patrick', 'PERSON')]",1
u342,12,0.131075,[],8
u342,12,0.131075,"[('Bateman', 'PERSON'), ('CQ', 'PERSON'), ('CQ', 'GPE'), ('Bateman', 'PERSON')]",1
u342,12,0.131075,"[('Ed Gein', 'PERSON'), (""Maitre d'"", 'PERSON'), ('Canal Bar', 'ORG')]",1
u342,12,0.131075,"[('Eggshell', 'ORG'), ('Romalian', 'NORP')]",1
u342,12,0.131075,"[('Laurie Kennedy', 'PERSON'), ('Bateman', 'PERSON')]",1
u343,8,0.286925,[],4
u343,8,0.286925,"[('Hubert', 'PERSON')]",1
u343,8,0.286925,"[('Patrick', 'PERSON')]",1
u343,8,0.286925,"[('Saturday', 'DATE')]",1
u343,8,0.286925,"[('one day next week', 'DATE')]",1
u344,65,-0.014807692307692306,[],49
u344,65,-0.014807692307692306,"[('20', 'CARDINAL')]",1
u344,65,-0.014807692307692306,"[('ER', 'ORG')]",1
u344,65,-0.014807692307692306,"[('Gary Boyd', 'PERSON')]",1
u344,65,-0.014807692307692306,"[('Gary', 'PERSON'), ('Teddy', 'PERSON'), ('Gary', 'PERSON')]",1
u345,13,0.03715384615384616,[],9
u345,13,0.03715384615384616,"[('Beggar', 'PERSON'), ('Outpost', 'GPE'), ('32,000', 'CARDINAL'), ('Buick', 'FAC')]",1
u345,13,0.03715384615384616,"[('Milo', 'PERSON')]",1
u345,13,0.03715384615384616,"[('first', 'ORDINAL')]",1
u345,13,0.03715384615384616,"[('two seconds', 'TIME')]",1
u346,11,0.10060909090909091,[],8
u346,11,0.10060909090909091,"[('100 bucks', 'MONEY')]",1
u346,11,0.10060909090909091,"[('Outpost', 'GPE')]",1
u346,11,0.10060909090909091,"[('Yoga', 'PERSON')]",1
u347,6,0.19695,[],3
u347,6,0.19695,"[('Gary Boyd', 'PERSON'), ('Skywire', 'PERSON')]",1
u347,6,0.19695,"[('Larry', 'PERSON'), ('60 billion', 'CARDINAL')]",1
u347,6,0.19695,"[('Surprised', 'PERSON')]",1
u348,4,-0.09140000000000001,"[('Danny', 'PERSON')]",1
u348,4,-0.09140000000000001,"[('Houseman', 'PERSON')]",1
u348,4,-0.09140000000000001,"[('Teddy', 'PERSON')]",1
u348,4,-0.09140000000000001,[],1
u349,56,0.06638571428571428,[],40
u349,56,0.06638571428571428,"[('1.0', 'CARDINAL')]",1
u349,56,0.06638571428571428,"[('12', 'MONEY')]",1
u349,56,0.06638571428571428,"[('2', 'MONEY')]",1
u349,56,0.06638571428571428,"[('34,000', 'CARDINAL')]",1
u35,21,0.10458095238095239,[],15
u35,21,0.10458095238095239,"[('Eddie', 'PERSON')]",2
u35,21,0.10458095238095239,"[('Czechoslovakia', 'GPE'), ('Milos', 'PERSON'), ('Tamina Karlova', 'PERSON'), ('Landlord', 'PERSON')]",1
u35,21,0.10458095238095239,"[('Garcia', 'PERSON')]",1
u35,21,0.10458095238095239,"[('Jesus', 'PERSON')]",1
u350,16,-0.018681250000000003,[],12
u350,16,-0.018681250000000003,"[('Alice', 'PERSON'), ('Teddy', 'PERSON')]",1
u350,16,-0.018681250000000003,"[('Teddy', 'PERSON')]",1
u350,16,-0.018681250000000003,"[('at least few years', 'DATE')]",1
u350,16,-0.018681250000000003,"[('the next day', 'DATE')]",1
u351,6,-0.20291666666666663,[],5
u351,6,-0.20291666666666663,"[('Skywire', 'PERSON'), ('Robin Hood', 'PERSON')]",1
u352,8,0.0808,[],4
u352,8,0.0808,"[('14', 'CARDINAL'), ('Randy', 'ORG'), ('Phil', 'PERSON')]",1
u352,8,0.0808,"[('Delbert', 'PERSON'), ('21', 'MONEY'), ('first', 'ORDINAL')]",1
u352,8,0.0808,"[('Phil', 'PERSON'), ('Randy', 'PERSON')]",1
u352,8,0.0808,"[('Skywire', 'PERSON'), ('Milo', 'PERSON'), ('Gary', 'PERSON')]",1
u353,62,0.04780161290322581,[],47
u353,62,0.04780161290322581,"[('Skywire', 'PERSON')]",2
u353,62,0.04780161290322581,"[('12', 'CARDINAL'), ('21', 'CARDINAL'), ('Skywire', 'PERSON')]",1
u353,62,0.04780161290322581,"[('21', 'CARDINAL')]",1
u353,62,0.04780161290322581,"[('21', 'MONEY')]",1
u354,214,0.10945654205607477,[],148
u354,214,0.10945654205607477,"[('Gary', 'PERSON')]",8
u354,214,0.10945654205607477,"[('Skywire', 'PERSON')]",4
u354,214,0.10945654205607477,"[('Teddy', 'PERSON')]",4
u354,214,0.10945654205607477,"[('Alice', 'PERSON')]",2
u355,19,0.07911052631578946,[],8
u355,19,0.07911052631578946,"[('Gary', 'PERSON')]",3
u355,19,0.07911052631578946,"[('48 degrees', 'QUANTITY')]",1
u355,19,0.07911052631578946,"[('50 miles', 'QUANTITY'), ('Prozac', 'PERSON')]",1
u355,19,0.07911052631578946,"[('Corey', 'PERSON'), ('San Jose', 'GPE')]",1
u356,11,0.18960909090909092,[],10
u356,11,0.18960909090909092,"[('IPO', 'ORG')]",1
u357,8,0.09255,[],4
u357,8,0.09255,"[('21', 'MONEY')]",1
u357,8,0.09255,"[('Jesus', 'PERSON'), ('Outpost', 'GPE')]",1
u357,8,0.09255,"[('Lisa', 'PERSON')]",1
u357,8,0.09255,"[('Skywire', 'PERSON')]",1
u358,15,-0.14926,[],10
u358,15,-0.14926,"[('first', 'ORDINAL')]",2
u358,15,-0.14926,"[('Gary', 'PERSON')]",1
u358,15,-0.14926,"[('Love', 'WORK_OF_ART'), ('Mensa', 'ORG'), ('Milo', 'PERSON'), ('first', 'ORDINAL')]",1
u358,15,-0.14926,"[('Milo', 'PERSON')]",1
u359,12,0.058458333333333334,[],4
u359,12,0.058458333333333334,"[('A million-five', 'CARDINAL')]",1
u359,12,0.058458333333333334,"[('Alice', 'PERSON')]",1
u359,12,0.058458333333333334,"[('Larry', 'PERSON')]",1
u359,12,0.058458333333333334,"[('Milo', 'ORG'), ('two', 'CARDINAL')]",1
u36,25,-0.05228,[],22
u36,25,-0.05228,"[('Martell', 'PERSON')]",1
u36,25,-0.05228,"[('Motherfucker', 'ORG')]",1
u36,25,-0.05228,"[('Takin', 'PERSON')]",1
u360,18,0.2759611111111111,[],10
u360,18,0.2759611111111111,"[('Cunningham', 'PERSON')]",2
u360,18,0.2759611111111111,"[('Cunningham', 'PERSON'), ('first', 'ORDINAL')]",1
u360,18,0.2759611111111111,"[('Japan', 'GPE'), ('first', 'ORDINAL'), ('second', 'ORDINAL')]",1
u360,18,0.2759611111111111,"[('Mr... Cunningham', 'ORG')]",1
u361,4,0.1909,[],2
u361,4,0.1909,"[('Austin Powers', 'PERSON'), ('Andy Warhol', 'PERSON')]",1
u361,4,0.1909,"[('Fifteen minutes', 'TIME')]",1
u362,171,0.09685730994152046,[],111
u362,171,0.09685730994152046,"[('Vanessa', 'PERSON')]",9
u362,171,0.09685730994152046,"[('Basil', 'PERSON')]",6
u362,171,0.09685730994152046,"[('Evil', 'PERSON')]",5
u362,171,0.09685730994152046,"[('Number Two', 'CARDINAL')]",2
u363,44,0.07107727272727273,[],15
u363,44,0.07107727272727273,"[('Austin', 'PERSON')]",7
u363,44,0.07107727272727273,"[('Austin', 'GPE')]",4
u363,44,0.07107727272727273,"[('Vanessa', 'PERSON')]",2
u363,44,0.07107727272727273,"[('Austin', 'GPE'), ('Kensington', 'PERSON'), ('Kensington', 'GPE')]",1
u364,6,-0.034466666666666645,"[('Danger Powers', 'PERSON')]",2
u364,6,-0.034466666666666645,"[('One', 'CARDINAL'), ('Swedish', 'NORP'), ('Austin Powers', 'PERSON')]",2
u364,6,-0.034466666666666645,"[('Austin Danger Powers', 'PERSON'), ('One', 'CARDINAL'), ('One', 'CARDINAL'), ('One', 'CARDINAL'), ('One', 'CARDINAL'), ('Italian', 'NORP'), ('One', 'CARDINAL'), ('One', 'CARDINAL'), ('Tom Jones', 'PERSON'), ('Las Vegas', 'GPE'), ('One', 'CARDINAL'), ('Swedish', 'NORP')]",1
u364,6,-0.034466666666666645,"[('One', 'CARDINAL'), ('Austin Powers', 'PERSON')]",1
u365,6,0.045533333333333335,[],6
u366,4,0.406325,[],2
u366,4,0.406325,"[('Love', 'WORK_OF_ART')]",1
u366,4,0.406325,"[('afternoon', 'TIME'), ('Powers', 'PERSON'), ('23,763,273', 'CARDINAL')]",1
u367,56,-0.06296785714285714,[],30
u367,56,-0.06296785714285714,"[('Scott', 'PERSON')]",3
u367,56,-0.06296785714285714,"[('Austin Powers', 'PERSON')]",1
u367,56,-0.06296785714285714,"[('Bigglesworth', 'PERSON')]",1
u367,56,-0.06296785714285714,"[('Evil', 'PERSON')]",1
u368,12,0.029691666666666675,[],5
u368,12,0.029691666666666675,"[('Evil', 'PERSON')]",1
u368,12,0.029691666666666675,"[('Herr', 'PERSON')]",1
u368,12,0.029691666666666675,"[('Lethal', 'ORG')]",1
u368,12,0.029691666666666675,"[('Scott', 'PERSON')]",1
u369,6,-0.08805,[],6
u37,4,0.177125,[],3
u37,4,0.177125,"[('Robert', 'PERSON')]",1
u370,4,0.29115,[],2
u370,4,0.29115,"[('Austin Powers', 'PERSON'), ('Mick Jagger', 'PERSON')]",1
u370,4,0.29115,"[('Austin', 'PERSON')]",1
u371,13,0.2678615384615385,[],4
u371,13,0.2678615384615385,"[('Austin', 'PERSON')]",3
u371,13,0.2678615384615385,"[('Vanessa', 'PERSON')]",2
u371,13,0.2678615384615385,"[(""Austin Power's"", 'PERSON')]",1
u371,13,0.2678615384615385,"[('Britain', 'GPE')]",1
u372,8,-0.09086250000000001,[],6
u372,8,-0.09086250000000001,"[('Evil', 'PERSON'), ('twenty minutes', 'TIME'), ('A few months', 'DATE')]",1
u372,8,-0.09086250000000001,"[('process&emdash', 'ORG')]",1
u373,5,-0.18280000000000002,"[('Evil', 'PERSON'), ('Charles', 'PERSON')]",1
u373,5,-0.18280000000000002,"[('Franklin', 'ORG'), ('as much as two-hundred and', 'CARDINAL')]",1
u373,5,-0.18280000000000002,"[('Virtucon', 'PERSON'), ('over nine billion dollars', 'MONEY')]",1
u373,5,-0.18280000000000002,"[('more than a million dollars', 'MONEY'), ('A million dollars', 'MONEY'), ('these days', 'DATE')]",1
u373,5,-0.18280000000000002,[],1
u374,6,-0.05881666666666668,"[('Bob', 'PERSON')]",2
u374,6,-0.05881666666666668,"[('Log Com Bird Twelve', 'PERSON')]",1
u374,6,-0.05881666666666668,"[('Slater', 'PERSON'), ('Three', 'CARDINAL')]",1
u374,6,-0.05881666666666668,"[('TacHQ', 'ORG')]",1
u374,6,-0.05881666666666668,[],1
u375,24,-0.05957083333333333,[],20
u375,24,-0.05957083333333333,"[('English', 'LANGUAGE'), ('French', 'LANGUAGE'), ('Paris', 'GPE')]",1
u375,24,-0.05957083333333333,"[('Skinemax', 'WORK_OF_ART')]",1
u375,24,-0.05957083333333333,"[('first', 'ORDINAL'), ('three days ago', 'DATE'), ('thirty years', 'DATE')]",1
u375,24,-0.05957083333333333,"[('five seconds', 'TIME')]",1
u376,11,0.04589999999999999,"[('Scott', 'PERSON')]",5
u376,11,0.04589999999999999,[],3
u376,11,0.04589999999999999,"[('Keon', 'PERSON'), ('Dave', 'PERSON'), ('two', 'CARDINAL'), ('Scott', 'PERSON'), ('Ehville', 'PERSON')]",1
u376,11,0.04589999999999999,"[('Scott', 'ORG')]",1
u376,11,0.04589999999999999,"[('a thousand miles', 'QUANTITY'), ('one', 'CARDINAL')]",1
u377,85,0.07252588235294118,[],60
u377,85,0.07252588235294118,"[('Austin', 'PERSON')]",9
u377,85,0.07252588235294118,"[('Mum', 'PERSON')]",2
u377,85,0.07252588235294118,"[('Austin', 'GPE')]",1
u377,85,0.07252588235294118,"[('Basil', 'PERSON'), ('last night', 'TIME')]",1
u378,6,0.2725666666666667,[],5
u378,6,0.2725666666666667,"[('Humid', 'PERSON')]",1
u379,13,-0.07712307692307692,[],11
u379,13,-0.07712307692307692,"[('Peter', 'PERSON')]",1
u379,13,-0.07712307692307692,"[('Three days', 'DATE')]",1
u38,3,-0.17783333333333332,[],2
u38,3,-0.17783333333333332,"[('Atheist', 'ORG')]",1
u380,194,0.010338144329896909,[],154
u380,194,0.010338144329896909,"[('Steed', 'PERSON')]",5
u380,194,0.010338144329896909,"[('Peter', 'PERSON')]",3
u380,194,0.010338144329896909,"[('1922', 'DATE')]",2
u380,194,0.010338144329896909,"[('August', 'DATE')]",2
u381,13,-0.06843846153846155,[],6
u381,13,-0.06843846153846155,"[('Peel', 'PERSON')]",3
u381,13,-0.06843846153846155,"[('Arctic', 'LOC'), ('English', 'LANGUAGE'), ('African', 'NORP'), ('summer', 'DATE')]",1
u381,13,-0.06843846153846155,"[('Errand', 'GPE')]",1
u381,13,-0.06843846153846155,"[('Steed', 'PERSON')]",1
u382,15,0.1458266666666667,[],6
u382,15,0.1458266666666667,"[('Peel', 'PERSON')]",3
u382,15,0.1458266666666667,"[('Darling', 'PERSON')]",1
u382,15,0.1458266666666667,"[('Eton', 'PERSON'), ('Cambridge', 'GPE'), ('Overtaken', 'PERSON'), ('Peter', 'PERSON')]",1
u382,15,0.1458266666666667,"[('Hyde Park', 'GPE'), ('Serpentine', 'ORG')]",1
u383,37,-0.04174054054054054,[],16
u383,37,-0.04174054054054054,"[('Peel', 'PERSON')]",6
u383,37,-0.04174054054054054,"[('Steed', 'PERSON')]",2
u383,37,-0.04174054054054054,"[('Weather', 'PERSON')]",2
u383,37,-0.04174054054054054,"[(""H.Q. Weather's"", 'PERSON'), ('August', 'DATE'), ('half', 'CARDINAL'), ('Banffshire', 'GPE'), ('Ministry', 'ORG')]",1
u384,6,0.082,[],4
u384,6,0.082,"[('Alice', 'PERSON'), ('Peel', 'PERSON')]",1
u384,6,0.082,"[('Cocky', 'PERSON')]",1
u385,5,0.021179999999999997,[],4
u385,5,0.021179999999999997,"[('Boodles', 'GPE'), ('1922', 'DATE')]",1
u386,10,0.13735000000000003,[],6
u386,10,0.13735000000000003,"[('Peel', 'PERSON')]",2
